TimeUNIX/UTC,TimestampUTC,Hsigm,Tps,Dpdeg,
1663557895,2022-09-19T03:24:55.000Z,0.43,9.3,243.085,
1663559695,2022-09-19T03:54:55.000Z,0.38,10.24,240.119,
1663561495,2022-09-19T04:24:55.000Z,0.4,17.06,234.431,
1663563295,2022-09-19T04:54:55.000Z,0.33,9.3,233.34,
1663565095,2022-09-19T05:24:55.000Z,0.38,9.3,239.385,
1663566895,2022-09-19T05:54:55.000Z,0.36,8.52,237.886,
1663568695,2022-09-19T06:24:55.000Z,0.37,8.52,236.856,
1663570495,2022-09-19T06:54:55.000Z,0.35,9.3,237.623,
1663572295,2022-09-19T07:24:55.000Z,0.34,8.52,242.984,
1663574095,2022-09-19T07:54:55.000Z,0.31,9.3,242.7,
1663575895,2022-09-19T08:24:55.000Z,0.17,10.24,241.156,
1663577695,2022-09-19T08:54:55.000Z,0.26,10.24,241.394,
1663579495,2022-09-19T09:24:55.000Z,0.25,9.3,243.487,
1663581295,2022-09-19T09:54:55.000Z,0.28,10.24,241.135,
1663583095,2022-09-19T10:24:55.000Z,0.27,8.52,243.853,
1663584895,2022-09-19T10:54:55.000Z,0.18,5.68,251.604,
1663586695,2022-09-19T11:24:55.000Z,0.3,6.82,247.834,
1663588495,2022-09-19T11:54:55.000Z,0.19,9.3,236.751,
1663590295,2022-09-19T12:24:55.000Z,0.26,6.02,250.091,
1663592095,2022-09-19T12:54:55.000Z,0.23,6.82,245.967,
1663593895,2022-09-19T13:24:55.000Z,0.22,6.02,243.747,
1663595695,2022-09-19T13:54:55.000Z,0.16,10.24,242.016,
1663597495,2022-09-19T14:24:55.000Z,0.31,14.62,247.411,
1663599295,2022-09-19T14:54:55.000Z,0.31,8.52,237.818,
1663601095,2022-09-19T15:24:55.000Z,0.34,14.62,230.906,
1663602895,2022-09-19T15:54:55.000Z,0.29,10.24,239.79,
1663604695,2022-09-19T16:24:55.000Z,0.33,14.62,245.608,
1663606495,2022-09-19T16:54:55.000Z,0.29,2.38,11.139,
1663608295,2022-09-19T17:24:55.000Z,0.35,2.92,350.92,
1663610095,2022-09-19T17:54:55.000Z,0.38,12.8,239.051,
1663611895,2022-09-19T18:24:55.000Z,0.39,14.62,248.079,
1663613695,2022-09-19T18:54:55.000Z,0.38,2.48,8.951,
1663615495,2022-09-19T19:24:55.000Z,0.36,2.48,10.497,
1663617295,2022-09-19T19:54:55.000Z,0.43,2.62,8.856,
1663619095,2022-09-19T20:24:55.000Z,0.42,2.92,359.229,
1663620895,2022-09-19T20:54:55.000Z,0.39,3,356.722,
1663622695,2022-09-19T21:24:55.000Z,0.35,3,357.201,
1663624495,2022-09-19T21:54:55.000Z,0.34,2.76,356.222,
1663626295,2022-09-19T22:24:55.000Z,0.45,3.1,357.443,
1663628095,2022-09-19T22:54:55.000Z,0.32,2.62,7.276,
1663629895,2022-09-19T23:24:55.000Z,0.36,2.92,10.189,
1663631695,2022-09-19T23:54:55.000Z,0.29,2.48,16.33,
1663633495,2022-09-20T00:24:55.000Z,0.45,2.92,2.285,
1663635295,2022-09-20T00:54:55.000Z,0.43,2.92,3.296,
1663637095,2022-09-20T01:24:55.000Z,0.4,3,1.925,
1663638895,2022-09-20T01:54:55.000Z,0.33,2.76,2.983,
1663640695,2022-09-20T02:24:55.000Z,0.32,12.8,233.286,
1663642495,2022-09-20T02:54:55.000Z,0.33,14.62,240.457,
1663644295,2022-09-20T03:24:55.000Z,0.36,2.84,359.358,
1663646095,2022-09-20T03:54:55.000Z,0.34,14.62,251.453,
1663647895,2022-09-20T04:24:55.000Z,0.39,2.62,0.468,
1663649695,2022-09-20T04:54:55.000Z,0.49,2.92,6.12,
1663651495,2022-09-20T05:24:55.000Z,0.49,3,12.048,
1663653295,2022-09-20T05:54:55.000Z,0.49,2.92,3.858,
1663655095,2022-09-20T06:24:55.000Z,0.45,3,2.545,
1663656895,2022-09-20T06:54:55.000Z,0.4,3,356.599,
1663658695,2022-09-20T07:24:55.000Z,0.27,14.62,238.399,
1663660495,2022-09-20T07:54:55.000Z,0.22,2.84,354.553,
1663662295,2022-09-20T08:24:55.000Z,0.28,12.8,235.074,
1663664095,2022-09-20T08:54:55.000Z,0.34,14.62,246.488,
1663665895,2022-09-20T09:24:55.000Z,0.36,14.62,247.201,
1663667695,2022-09-20T09:54:55.000Z,0.22,1.96,44.737,
1663669495,2022-09-20T10:24:55.000Z,0.28,2.22,27.469,
1663671295,2022-09-20T10:54:55.000Z,0.36,2.32,27.413,
1663673095,2022-09-20T11:24:55.000Z,0.34,2.92,355.632,
1663674895,2022-09-20T11:54:55.000Z,0.35,12.8,245.952,
1663676695,2022-09-20T12:24:55.000Z,0.34,12.8,239.861,
1663678495,2022-09-20T12:54:55.000Z,0.37,2.84,358.046,
1663680295,2022-09-20T13:24:55.000Z,0.3,12.8,241.455,
1663682095,2022-09-20T13:54:55.000Z,0.29,11.36,245.234,
1663683895,2022-09-20T14:24:55.000Z,0.26,12.8,235.953,
1663685695,2022-09-20T14:54:55.000Z,0.25,12.8,240.097,
1663687495,2022-09-20T15:24:55.000Z,0.25,12.8,241.226,
1663689295,2022-09-20T15:54:55.000Z,0.21,11.36,238.243,
1663691095,2022-09-20T16:24:55.000Z,0.24,12.8,239.19,
1663692895,2022-09-20T16:54:55.000Z,0.23,12.8,244.414,
1663694695,2022-09-20T17:24:55.000Z,0.11,12.8,240.822,
1663696495,2022-09-20T17:54:55.000Z,0.25,12.8,238.592,
1663698295,2022-09-20T18:24:55.000Z,0.32,12.8,235.675,
1663700095,2022-09-20T18:54:55.000Z,0.36,12.8,242.567,
1663701895,2022-09-20T19:24:55.000Z,0.4,12.8,233.957,
1663703695,2022-09-20T19:54:55.000Z,0.47,12.8,235.729,
1663705495,2022-09-20T20:24:55.000Z,0.52,2.76,228.117,
1663707295,2022-09-20T20:54:55.000Z,0.23,3.1,224.17,
1663709095,2022-09-20T21:24:55.000Z,0.42,2.92,226.517,
1663710895,2022-09-20T21:54:55.000Z,0.6,3.64,246.329,
1663712695,2022-09-20T22:24:55.000Z,0.65,3.92,243.52,
1663714495,2022-09-20T22:54:55.000Z,0.6,3.52,233.335,
1663716295,2022-09-20T23:24:55.000Z,0.59,3.78,237.747,
1663718095,2022-09-20T23:54:55.000Z,0.62,3.64,236.274,
1663719895,2022-09-21T00:24:55.000Z,0.72,4.26,246.43,
1663721695,2022-09-21T00:54:55.000Z,0.81,4.44,237.969,
1663723495,2022-09-21T01:24:55.000Z,0.91,4.64,231.949,
1663725295,2022-09-21T01:54:55.000Z,1,4.64,237.449,
1663727095,2022-09-21T02:24:55.000Z,1.11,4.86,233.559,
1663728895,2022-09-21T02:54:55.000Z,1.1,5.12,229.814,
1663730695,2022-09-21T03:24:55.000Z,1.16,5.12,229.385,
1663732495,2022-09-21T03:54:55.000Z,1.63,25.6,36.237,
1663734295,2022-09-21T04:24:55.000Z,0.88,5.12,225.173,
1663736095,2022-09-21T04:54:55.000Z,1.07,5.12,222.488,
1663737895,2022-09-21T05:24:55.000Z,0.72,5.12,228.576,
1663739695,2022-09-21T05:54:55.000Z,0.97,5.12,231.584,
1663741495,2022-09-21T06:24:55.000Z,0.94,4.86,232.348,
1663743295,2022-09-21T06:54:55.000Z,0.77,4.64,229.907,
1663745095,2022-09-21T07:24:55.000Z,0.9,4.86,238.823,
1663746895,2022-09-21T07:54:55.000Z,0.81,4.86,239.11,
1663748695,2022-09-21T08:24:55.000Z,0.75,4.86,239.036,
1663750495,2022-09-21T08:54:55.000Z,0.74,4.64,244.321,
1663752295,2022-09-21T09:24:55.000Z,0.64,4.64,241.385,
1663754095,2022-09-21T09:54:55.000Z,0.55,4.44,236.59,
1663755895,2022-09-21T10:24:55.000Z,0.58,6.82,244.411,
1663757695,2022-09-21T10:54:55.000Z,0.57,14.62,236.517,
1663759495,2022-09-21T11:24:55.000Z,0.44,3.92,230.777,
1663761295,2022-09-21T11:54:55.000Z,0.53,6.02,250.725,
1663763095,2022-09-21T12:24:55.000Z,0.52,6.82,245.131,
1663764895,2022-09-21T12:54:55.000Z,0.57,6.82,244.339,
1663766695,2022-09-21T13:24:55.000Z,0.59,3.78,228.779,
1663768495,2022-09-21T13:54:55.000Z,0.61,4.44,241.654,
1663770295,2022-09-21T14:24:55.000Z,0.6,3.92,230.019,
1663772095,2022-09-21T14:54:55.000Z,0.59,4.86,253.161,
1663773895,2022-09-21T15:24:55.000Z,0.52,4.64,251.849,
1663775695,2022-09-21T15:54:55.000Z,0.58,4.64,253.543,
1663777495,2022-09-21T16:24:55.000Z,0.52,4.64,251.698,
1663779295,2022-09-21T16:54:55.000Z,0.47,4.44,252.653,
1663781095,2022-09-21T17:24:55.000Z,0.38,4.08,249.909,
1663782895,2022-09-21T17:54:55.000Z,0.54,4.64,249.726,
1663784695,2022-09-21T18:24:55.000Z,0.5,6.4,249.135,
1663786495,2022-09-21T18:54:55.000Z,0.5,14.62,239.152,
1663788295,2022-09-21T19:24:55.000Z,0.51,14.62,238.396,
1663790095,2022-09-21T19:54:55.000Z,0.46,14.62,236.488,
1663791895,2022-09-21T20:24:55.000Z,0.44,12.8,239.109,
1663793695,2022-09-21T20:54:55.000Z,0.4,6.82,244.587,
1663795495,2022-09-21T21:24:55.000Z,0.33,6.82,243.327,
1663797295,2022-09-21T21:54:55.000Z,0.38,14.62,242.33,
1663799095,2022-09-21T22:24:55.000Z,0.31,6.82,240.538,
1663800895,2022-09-21T22:54:55.000Z,0.23,6.82,244.6,
1663802695,2022-09-21T23:24:55.000Z,0.29,8.52,241.306,
1663804495,2022-09-21T23:54:55.000Z,0.25,6.82,244.715,
1663806295,2022-09-22T00:24:55.000Z,0.34,14.62,236.03,
1663808095,2022-09-22T00:54:55.000Z,0.33,14.62,241.618,
1663809895,2022-09-22T01:24:55.000Z,0.29,14.62,237.095,
1663811695,2022-09-22T01:54:55.000Z,0.37,14.62,240.945,
1663813495,2022-09-22T02:24:55.000Z,0.38,14.62,236.383,
1663815295,2022-09-22T02:54:55.000Z,0.41,14.62,240.559,
1663817095,2022-09-22T03:24:55.000Z,0.41,14.62,235.417,
1663818895,2022-09-22T03:54:55.000Z,0.44,14.62,243.648,
1663820695,2022-09-22T04:24:55.000Z,0.42,14.62,243.581,
1663822495,2022-09-22T04:54:55.000Z,0.43,14.62,237.524,
1663824295,2022-09-22T05:24:55.000Z,0.43,14.62,239.44,
1663826095,2022-09-22T05:54:55.000Z,0.4,14.62,239.036,
1663827895,2022-09-22T06:24:55.000Z,0.39,14.62,237.975,
1663829695,2022-09-22T06:54:55.000Z,0.38,14.62,239.206,
1663831495,2022-09-22T07:24:55.000Z,0.38,14.62,239.722,
1663833295,2022-09-22T07:54:55.000Z,0.35,14.62,239.805,
1663835095,2022-09-22T08:24:55.000Z,0.33,12.8,237.684,
1663836895,2022-09-22T08:54:55.000Z,0.33,14.62,242.65,
1663838695,2022-09-22T09:24:55.000Z,0.3,14.62,237.469,
1663840495,2022-09-22T09:54:55.000Z,0.3,14.62,238.209,
1663842295,2022-09-22T10:24:55.000Z,0.29,9.3,239.46,
1663844095,2022-09-22T10:54:55.000Z,0.29,14.62,238.134,
1663845895,2022-09-22T11:24:55.000Z,0.26,12.8,240.994,
1663847695,2022-09-22T11:54:55.000Z,0.32,12.8,237.454,
1663849495,2022-09-22T12:24:55.000Z,0.35,12.8,237.17,
1663851295,2022-09-22T12:54:55.000Z,0.18,6.4,248.429,
1663853095,2022-09-22T13:24:55.000Z,0.35,12.8,238.167,
1663854895,2022-09-22T13:54:55.000Z,0.38,12.8,239.086,
1663856695,2022-09-22T14:24:55.000Z,0.38,12.8,239.878,
1663858495,2022-09-22T14:54:55.000Z,0.39,10.24,243.048,
1663860295,2022-09-22T15:24:55.000Z,0.39,10.24,243.124,
1663862095,2022-09-22T15:54:55.000Z,0.21,14.62,241.455,
1663863895,2022-09-22T16:24:55.000Z,0.38,14.62,237.318,
1663865695,2022-09-22T16:54:55.000Z,0.34,7.3,248.707,
1663867495,2022-09-22T17:24:55.000Z,0.43,14.62,240.649,
1663869295,2022-09-22T17:54:55.000Z,0.42,14.62,239.425,
1663871095,2022-09-22T18:24:55.000Z,0.38,14.62,239.876,
1663872895,2022-09-22T18:54:55.000Z,0.29,6.4,248.848,
1663874695,2022-09-22T19:24:55.000Z,0.34,14.62,238.77,
1663876495,2022-09-22T19:54:55.000Z,0.31,14.62,237.759,
1663878295,2022-09-22T20:24:55.000Z,0.32,14.62,237.948,
1663880095,2022-09-22T20:54:55.000Z,0.28,12.8,238.908,
1663881895,2022-09-22T21:24:55.000Z,0.25,14.62,235.056,
1663883695,2022-09-22T21:54:55.000Z,0.28,14.62,238.008,
1663885495,2022-09-22T22:24:55.000Z,0.25,12.8,236.631,
1663887295,2022-09-22T22:54:55.000Z,0.26,14.62,237.043,
1663889095,2022-09-22T23:24:55.000Z,0.14,7.3,243.808,
1663890895,2022-09-22T23:54:55.000Z,0.08,10.24,240.204,
1663892695,2022-09-23T00:24:55.000Z,0.19,7.86,240.038,
1663894495,2022-09-23T00:54:55.000Z,0.26,10.24,239.347,
1663896295,2022-09-23T01:24:55.000Z,0.28,12.8,234.252,
1663898095,2022-09-23T01:54:55.000Z,0.29,9.3,238.176,
1663899895,2022-09-23T02:24:55.000Z,0.3,12.8,238.862,
1663901695,2022-09-23T02:54:55.000Z,0.33,9.3,242.665,
1663903495,2022-09-23T03:24:55.000Z,0.34,14.62,245.192,
1663905295,2022-09-23T03:54:55.000Z,0.38,14.62,242.033,
1663907095,2022-09-23T04:24:55.000Z,0.51,12.8,241.805,
1663908895,2022-09-23T04:54:55.000Z,0.46,3.1,237.716,
1663910695,2022-09-23T05:24:55.000Z,0.71,4.64,245.856,
1663912495,2022-09-23T05:54:55.000Z,0.73,4.08,237.028,
1663914295,2022-09-23T06:24:55.000Z,0.72,4.26,231.085,
1663916095,2022-09-23T06:54:55.000Z,0.64,4.08,232.239,
1663917895,2022-09-23T07:24:55.000Z,0.55,4.08,228.341,
1663919695,2022-09-23T07:54:55.000Z,0.48,4.08,228.309,
1663921495,2022-09-23T08:24:55.000Z,0.63,4.08,227.347,
1663923295,2022-09-23T08:54:55.000Z,0.36,2.76,212.159,
1663925095,2022-09-23T09:24:55.000Z,0.58,3.92,224.46,
1663926895,2022-09-23T09:54:55.000Z,0.54,4.26,224.407,
1663928695,2022-09-23T10:24:55.000Z,0.49,3.78,218.86,
1663930495,2022-09-23T10:54:55.000Z,0.36,4.44,231.398,
1663932295,2022-09-23T11:24:55.000Z,0.54,3.92,225.484,
1663934095,2022-09-23T11:54:55.000Z,0.5,4.26,224.101,
1663935895,2022-09-23T12:24:55.000Z,0.58,4.26,227.294,
1663937695,2022-09-23T12:54:55.000Z,0.53,3.64,221.716,
1663939495,2022-09-23T13:24:55.000Z,0.53,4.08,226.107,
1663941295,2022-09-23T13:54:55.000Z,0.57,4.26,230.912,
1663943095,2022-09-23T14:24:55.000Z,0.54,12.8,240.601,
1663944895,2022-09-23T14:54:55.000Z,0.5,10.24,237.89,
1663946695,2022-09-23T15:24:55.000Z,0.52,14.62,235.135,
1663948495,2022-09-23T15:54:55.000Z,0.4,14.62,243.855,
1663950295,2022-09-23T16:24:55.000Z,0.48,12.8,238.314,
1663952095,2022-09-23T16:54:55.000Z,0.43,12.8,238.438,
1663953895,2022-09-23T17:24:55.000Z,0.42,6.4,252.608,
1663955695,2022-09-23T17:54:55.000Z,0.44,14.62,233.993,
1663957495,2022-09-23T18:24:55.000Z,0.46,14.62,236.828,
1663959295,2022-09-23T18:54:55.000Z,0.42,14.62,233.226,
1663961095,2022-09-23T19:24:55.000Z,0.42,14.62,241.39,
1663962895,2022-09-23T19:54:55.000Z,0.41,17.06,233.705,
1663964695,2022-09-23T20:24:55.000Z,0.42,14.62,232.939,
1663966495,2022-09-23T20:54:55.000Z,0.38,17.06,234.104,
1663968295,2022-09-23T21:24:55.000Z,0.32,14.62,235.597,
1663970095,2022-09-23T21:54:55.000Z,0.33,17.06,238.428,
1663971895,2022-09-23T22:24:55.000Z,0.3,14.62,240.733,
1663973695,2022-09-23T22:54:55.000Z,0.3,14.62,236.626,
1663975495,2022-09-23T23:24:55.000Z,0.31,17.06,230.86,
1663977295,2022-09-23T23:54:55.000Z,0.31,14.62,236.33,
1663979095,2022-09-24T00:24:55.000Z,0.3,14.62,242.476,
1663980895,2022-09-24T00:54:55.000Z,0.32,14.62,238.598,
1663982695,2022-09-24T01:24:55.000Z,0.33,14.62,236.292,
1663984495,2022-09-24T01:54:55.000Z,0.31,14.62,237.518,
1663986295,2022-09-24T02:24:55.000Z,0.3,14.62,244.227,
1663988095,2022-09-24T02:54:55.000Z,0.3,14.62,236.413,
1663989895,2022-09-24T03:24:55.000Z,0.33,14.62,239.423,
1663991695,2022-09-24T03:54:55.000Z,0.36,14.62,239.081,
1663993495,2022-09-24T04:24:55.000Z,0.35,14.62,236.434,
1663995295,2022-09-24T04:54:55.000Z,0.35,14.62,239.913,
1663997095,2022-09-24T05:24:55.000Z,0.4,14.62,239.387,
1663998895,2022-09-24T05:54:55.000Z,0.4,14.62,239.514,
1664000695,2022-09-24T06:24:55.000Z,0.4,14.62,238.136,
1664002495,2022-09-24T06:54:55.000Z,0.4,12.8,236.063,
1664004295,2022-09-24T07:24:55.000Z,0.37,14.62,242.191,
1664006095,2022-09-24T07:54:55.000Z,0.33,14.62,239.059,
1664007895,2022-09-24T08:24:55.000Z,0.32,14.62,238.233,
1664009695,2022-09-24T08:54:55.000Z,0.27,14.62,236.742,
1664011495,2022-09-24T09:24:55.000Z,0.24,14.62,236.861,
1664013295,2022-09-24T09:54:55.000Z,0.24,14.62,236.466,
1664015095,2022-09-24T10:24:55.000Z,0.21,12.8,231.907,
1664016895,2022-09-24T10:54:55.000Z,0.17,14.62,239.694,
1664018695,2022-09-24T11:24:55.000Z,0.21,14.62,238.669,
1664020495,2022-09-24T11:54:55.000Z,0.21,14.62,241.811,
1664022295,2022-09-24T12:24:55.000Z,0.22,14.62,238.716,
1664024095,2022-09-24T12:54:55.000Z,0.24,14.62,235.811,
1664025895,2022-09-24T13:24:55.000Z,0.24,14.62,237.471,
1664027695,2022-09-24T13:54:55.000Z,0.24,12.8,237.611,
1664029495,2022-09-24T14:24:55.000Z,0.23,12.8,238.034,
1664031295,2022-09-24T14:54:55.000Z,0.26,14.62,238.964,
1664033095,2022-09-24T15:24:55.000Z,0.24,12.8,238.671,
1664034895,2022-09-24T15:54:55.000Z,0.13,12.8,236.655,
1664036695,2022-09-24T16:24:55.000Z,0.27,12.8,238.96,
1664038495,2022-09-24T16:54:55.000Z,0.3,12.8,236.932,
1664040295,2022-09-24T17:24:55.000Z,0.29,12.8,242.899,
1664042095,2022-09-24T17:54:55.000Z,0.32,14.62,240.853,
1664043895,2022-09-24T18:24:55.000Z,0.32,12.8,239.174,
1664045695,2022-09-24T18:54:55.000Z,0.32,14.62,239.25,
1664047495,2022-09-24T19:24:55.000Z,0.31,14.62,237.158,
1664049295,2022-09-24T19:54:55.000Z,0.3,12.8,238.517,
1664051095,2022-09-24T20:24:55.000Z,0.26,2.84,342.999,
1664052895,2022-09-24T20:54:55.000Z,0.14,2.22,346.827,
1664054695,2022-09-24T21:24:55.000Z,0.22,12.8,240.638,
1664056495,2022-09-24T21:54:55.000Z,0.07,1.66,347.062,
1664058295,2022-09-24T22:24:55.000Z,0.11,2.32,338.365,
1664060095,2022-09-24T22:54:55.000Z,0.09,14.62,241.649,
1664061895,2022-09-24T23:24:55.000Z,0.17,12.8,240.255,
1664063695,2022-09-24T23:54:55.000Z,0.06,17.06,243.383,
1664065495,2022-09-25T00:24:55.000Z,0.12,1.52,315.799,
1664067295,2022-09-25T00:54:55.000Z,0.22,11.36,234.917,
1664069095,2022-09-25T01:24:55.000Z,0.22,14.62,234.406,
1664070895,2022-09-25T01:54:55.000Z,0.22,12.8,233.782,
1664072695,2022-09-25T02:24:55.000Z,0.21,14.62,237.879,
1664074495,2022-09-25T02:54:55.000Z,0.18,12.8,238.355,
1664076295,2022-09-25T03:24:55.000Z,0.21,12.8,235.128,
1664078095,2022-09-25T03:54:55.000Z,0.19,12.8,238.864,
1664079895,2022-09-25T04:24:55.000Z,0.19,14.62,235.504,
1664081695,2022-09-25T04:54:55.000Z,0.04,11.36,238.932,
1664083495,2022-09-25T05:24:55.000Z,0.18,14.62,235.411,
1664085295,2022-09-25T05:54:55.000Z,0.2,11.36,237.086,
1664087095,2022-09-25T06:24:55.000Z,0.21,14.62,236.922,
1664088895,2022-09-25T06:54:55.000Z,0.23,14.62,246.672,
1664090695,2022-09-25T07:24:55.000Z,0.21,14.62,243.777,
1664092495,2022-09-25T07:54:55.000Z,0.19,12.8,236.635,
1664094295,2022-09-25T08:24:55.000Z,0.14,14.62,232.275,
1664096095,2022-09-25T08:54:55.000Z,0.19,14.62,241.583,
1664097895,2022-09-25T09:24:55.000Z,0.17,14.62,236.199,
1664099695,2022-09-25T09:54:55.000Z,0.14,12.8,237.948,
1664101495,2022-09-25T10:24:55.000Z,0.07,14.62,237.183,
1664103295,2022-09-25T10:54:55.000Z,0.11,12.8,236.655,
1664105095,2022-09-25T11:24:55.000Z,0.09,10.24,242.366,
1664106895,2022-09-25T11:54:55.000Z,0.06,7.3,237.028,
1664108695,2022-09-25T12:24:55.000Z,0.08,14.62,232.526,
1664110495,2022-09-25T12:54:55.000Z,0.15,12.8,237.814,
1664112295,2022-09-25T13:24:55.000Z,0.13,14.62,240.141,
1664114095,2022-09-25T13:54:55.000Z,0.13,12.8,237.83,
1664115895,2022-09-25T14:24:55.000Z,0.16,12.8,240.549,
1664117695,2022-09-25T14:54:55.000Z,0.16,12.8,236.327,
1664119495,2022-09-25T15:24:55.000Z,0.05,10.24,239.687,
1664121295,2022-09-25T15:54:55.000Z,0.14,10.24,243.101,
1664123095,2022-09-25T16:24:55.000Z,0.17,11.36,235.348,
1664124895,2022-09-25T16:54:55.000Z,0.21,11.36,236.619,
1664126695,2022-09-25T17:24:55.000Z,0.27,12.8,235.674,
1664128495,2022-09-25T17:54:55.000Z,0.27,11.36,237.357,
1664130295,2022-09-25T18:24:55.000Z,0.22,12.8,238.482,
1664132095,2022-09-25T18:54:55.000Z,0.29,12.8,231.584,
1664133895,2022-09-25T19:24:55.000Z,0.24,2.16,210.262,
1664135695,2022-09-25T19:54:55.000Z,0.29,12.8,232.943,
1664137495,2022-09-25T20:24:55.000Z,0.32,12.8,228.667,
1664139295,2022-09-25T20:54:55.000Z,0.26,2.68,212.502,
1664141095,2022-09-25T21:24:55.000Z,0.08,1.56,232.815,
1664142895,2022-09-25T21:54:55.000Z,0.23,2.62,214.898,
1664144695,2022-09-25T22:24:55.000Z,0.24,2.68,215.461,
1664146495,2022-09-25T22:54:55.000Z,0.08,2.76,215.797,
1664148295,2022-09-25T23:24:55.000Z,0.29,2.62,223.569,
1664150095,2022-09-25T23:54:55.000Z,0.25,2.32,225.273,
1664151895,2022-09-26T00:24:55.000Z,0.4,2.62,227.359,
1664153695,2022-09-26T00:54:55.000Z,0.57,3,225.138,
1664155495,2022-09-26T01:24:55.000Z,0.67,3.52,228.772,
1664157295,2022-09-26T01:54:55.000Z,0.78,3.78,240.594,
1664159095,2022-09-26T02:24:55.000Z,0.8,3.92,236.489,
1664160895,2022-09-26T02:54:55.000Z,0.81,4.26,235.771,
1664162695,2022-09-26T03:24:55.000Z,0.84,4.08,237.127,
1664164495,2022-09-26T03:54:55.000Z,0.86,4.26,237.23,
1664166295,2022-09-26T04:24:55.000Z,0.8,4.26,239.135,
1664168095,2022-09-26T04:54:55.000Z,0.79,4.26,236.751,
1664169895,2022-09-26T05:24:55.000Z,0.88,4.44,245.018,
1664171695,2022-09-26T05:54:55.000Z,0.85,4.26,246.843,
1664173495,2022-09-26T06:24:55.000Z,0.84,4.64,250.98,
1664175295,2022-09-26T06:54:55.000Z,0.83,4.44,251.201,
1664177095,2022-09-26T07:24:55.000Z,0.85,4.64,252.136,
1664178895,2022-09-26T07:54:55.000Z,0.8,4.44,246.72,
1664180695,2022-09-26T08:24:55.000Z,0.64,4.64,248.221,
1664182495,2022-09-26T08:54:55.000Z,0.72,4.64,246.322,
1664184295,2022-09-26T09:24:55.000Z,0.74,4.64,240.479,
1664186095,2022-09-26T09:54:55.000Z,0.91,4.64,239.94,
1664187895,2022-09-26T10:24:55.000Z,1.01,4.44,239.469,
1664189695,2022-09-26T10:54:55.000Z,1.02,4.86,235.197,
1664191495,2022-09-26T11:24:55.000Z,1.06,4.86,234.197,
1664193295,2022-09-26T11:54:55.000Z,1.04,4.86,239.266,
1664195095,2022-09-26T12:24:55.000Z,1.09,4.64,236.484,
1664196895,2022-09-26T12:54:55.000Z,1.12,5.12,237.416,
1664198695,2022-09-26T13:24:55.000Z,1.2,5.12,242.109,
1664200495,2022-09-26T13:54:55.000Z,1.31,5.12,234.576,
1664202295,2022-09-26T14:24:55.000Z,1.26,5.38,239.735,
1664204095,2022-09-26T14:54:55.000Z,1.35,5.12,241.492,
1664205895,2022-09-26T15:24:55.000Z,1.38,5.12,241.647,
1664207695,2022-09-26T15:54:55.000Z,1.33,5.12,242.376,
1664209495,2022-09-26T16:24:55.000Z,1.45,5.68,244.321,
1664211295,2022-09-26T16:54:55.000Z,1.35,5.68,248.233,
1664213095,2022-09-26T17:24:55.000Z,1.19,5.12,242.181,
1664214895,2022-09-26T17:54:55.000Z,1.44,5.68,249.458,
1664216695,2022-09-26T18:24:55.000Z,1.4,5.12,244.704,
1664218495,2022-09-26T18:54:55.000Z,1.42,5.38,244.674,
1664220295,2022-09-26T19:24:55.000Z,1.41,5.38,250.346,
1664222095,2022-09-26T19:54:55.000Z,1.47,5.38,242.442,
1664223895,2022-09-26T20:24:55.000Z,1.42,5.68,244.17,
1664225695,2022-09-26T20:54:55.000Z,1.24,5.38,240.255,
1664227495,2022-09-26T21:24:55.000Z,1.18,5.38,237.322,
1664229295,2022-09-26T21:54:55.000Z,1.25,5.38,232.39,
1664231095,2022-09-26T22:24:55.000Z,1.27,5.38,232.265,
1664232895,2022-09-26T22:54:55.000Z,1.17,5.38,228.495,
1664234695,2022-09-26T23:24:55.000Z,1.1,5.68,234.823,
1664236495,2022-09-26T23:54:55.000Z,1.25,5.12,223.818,
1664238295,2022-09-27T00:24:55.000Z,1.25,5.12,223.754,
1664240095,2022-09-27T00:54:55.000Z,1.24,5.38,230.41,
1664241895,2022-09-27T01:24:55.000Z,1.34,5.68,235.617,
1664243695,2022-09-27T01:54:55.000Z,1.27,5.38,232.07,
1664245495,2022-09-27T02:24:55.000Z,1.34,5.68,232.091,
1664247295,2022-09-27T02:54:55.000Z,1.23,5.38,233.353,
1664249095,2022-09-27T03:24:55.000Z,1.18,5.12,232.633,
1664250895,2022-09-27T03:54:55.000Z,1.25,5.38,233.869,
1664252695,2022-09-27T04:24:55.000Z,1.3,5.12,233.255,
1664254495,2022-09-27T04:54:55.000Z,1.21,5.12,234.069,
1664256295,2022-09-27T05:24:55.000Z,1.12,5.12,235.054,
1664258095,2022-09-27T05:54:55.000Z,1.14,4.86,232.085,
1664259895,2022-09-27T06:24:55.000Z,1.25,5.12,236.809,
1664261695,2022-09-27T06:54:55.000Z,1.32,5.12,233.686,
1664263495,2022-09-27T07:24:55.000Z,1.2,4.86,229.727,
1664265295,2022-09-27T07:54:55.000Z,1.07,4.86,232.207,
1664267095,2022-09-27T08:24:55.000Z,1.1,4.44,224.911,
1664268895,2022-09-27T08:54:55.000Z,1.02,4.86,225.431,
1664270695,2022-09-27T09:24:55.000Z,1.04,5.12,229.431,
1664272495,2022-09-27T09:54:55.000Z,0.93,4.86,226.101,
1664274295,2022-09-27T10:24:55.000Z,0.83,4.64,220.629,
